amp.id	length
uvig_368605_4	228
uvig_368605_5	69
uvig_368605_6	193
uvig_368605_8	126
uvig_368605_10	120
uvig_368605_11	93
uvig_368605_12	189
uvig_368605_13	115
uvig_368605_14	80
uvig_368605_15	113
uvig_368605_16	143
uvig_368605_17	299
uvig_368605_18	139
uvig_368605_20	58
uvig_368605_21	75
uvig_368605_24	109
uvig_368605_25	225
uvig_368605_26	133
uvig_368605_28	72
uvig_368605_29	130
uvig_368605_32	168
uvig_368605_35	114
uvig_368605_36	242
uvig_368605_37	50
uvig_368605_38	69
uvig_368605_39	92
uvig_368605_40	111
uvig_368605_41	292
uvig_368605_42	73
uvig_368605_43	112
uvig_368605_44	265
uvig_371255_1	81
uvig_371255_2	117
uvig_371255_3	79
uvig_371255_4	46
uvig_371255_5	156
uvig_371255_6	202
uvig_371255_9	74
uvig_371255_12	143
uvig_371255_15	85
uvig_371255_16	163
uvig_371255_17	175
uvig_371543_3	58
uvig_371543_4	78
uvig_371543_5	93
uvig_371543_6	144
uvig_371543_9	232
uvig_371543_11	121
uvig_371543_13	232
uvig_371543_15	162
uvig_371543_16	142
uvig_371543_19	54
uvig_371543_20	97
uvig_371543_21	58
uvig_371543_22	110
uvig_371543_23	98
uvig_371543_24	97
uvig_371543_25	77
uvig_371543_26	95
uvig_371543_27	77
uvig_371543_28	126
uvig_371543_29	35
uvig_372112_1	65
uvig_372112_2	91
uvig_372112_3	83
uvig_372112_5	76
uvig_372112_6	150
uvig_372112_7	264
uvig_372112_8	99
uvig_372112_9	65
uvig_372112_10	91
uvig_372112_11	83
uvig_372112_13	76
uvig_372112_14	150
uvig_372112_15	264
uvig_372112_16	99
uvig_372112_17	113
uvig_372112_18	77
uvig_372112_19	150
uvig_372112_21	93
uvig_372112_22	260
uvig_372112_23	284
uvig_374792_1	276
uvig_374792_4	66
uvig_374792_5	169
uvig_374792_6	104
uvig_374792_7	221
uvig_374792_8	234
uvig_374792_9	196
uvig_374792_10	99
uvig_374792_11	69
uvig_374792_13	163
uvig_374792_14	110
uvig_378528_1	159
uvig_378528_2	208
uvig_378528_3	65
uvig_378528_4	78
uvig_378528_5	247
uvig_378528_7	55
uvig_378528_8	61
uvig_378528_9	78
uvig_378528_10	55
uvig_378528_12	76
uvig_378528_13	108
uvig_378528_14	76
uvig_378528_15	110
uvig_378528_16	109
uvig_378528_17	51
uvig_378528_18	88
uvig_378528_19	141
uvig_378623_1	111
uvig_378623_2	71
uvig_378623_3	73
uvig_378623_4	139
uvig_378623_6	85
uvig_378623_7	76
uvig_378623_8	82
uvig_378623_9	102
uvig_378623_11	181
uvig_378623_12	168
uvig_378623_13	292
uvig_378623_14	191
uvig_379756_1	210
uvig_379756_3	69
uvig_379756_4	203
uvig_379756_5	191
uvig_379756_7	95
uvig_379756_8	104
uvig_379756_9	167
uvig_379756_11	69
uvig_379756_12	220
uvig_380418_2	64
uvig_380418_4	161
uvig_380418_5	80
uvig_380418_6	212
uvig_380418_7	284
uvig_380418_10	134
uvig_380418_11	138
uvig_380418_12	75
uvig_380418_13	143
uvig_380984_5	70
uvig_380984_6	139
uvig_380984_7	63
uvig_380984_8	66
uvig_380984_9	73
uvig_380984_11	289
uvig_380984_12	132
uvig_380984_13	225
uvig_380984_14	78
uvig_380984_16	101
uvig_380984_17	170
uvig_380984_18	69
uvig_380984_19	46
uvig_380984_20	147
uvig_380984_21	216
uvig_380984_22	71
uvig_380984_23	89
uvig_380984_24	148
uvig_380984_25	210
uvig_380984_26	99
uvig_380984_29	141
uvig_382713_1	292
uvig_382713_2	144
uvig_382713_3	259
uvig_382713_4	300
uvig_382713_5	207
uvig_382713_6	82
uvig_382713_7	68
uvig_382713_8	193
uvig_382713_9	237
uvig_382713_10	162
uvig_382713_12	187
uvig_382713_13	231
uvig_382713_15	224
uvig_382713_16	97
uvig_382713_17	213
uvig_382713_18	79
uvig_382713_19	112
uvig_382713_20	63
uvig_382713_21	135
uvig_382713_22	70
uvig_382713_23	97
uvig_382713_24	36
uvig_386033_1	62
uvig_386033_2	56
uvig_386033_3	79
uvig_386033_4	83
uvig_386033_5	80
uvig_386033_6	112
uvig_386033_7	81
uvig_386033_8	32
uvig_386033_9	73
uvig_386033_11	236
uvig_386033_12	91
uvig_386033_13	206
uvig_386033_14	200
uvig_386033_15	97
uvig_386033_16	77
uvig_386033_17	76
uvig_386033_18	88
uvig_386033_19	53
uvig_386033_20	58
uvig_386033_21	61
uvig_386033_22	70
uvig_386033_23	45
uvig_386033_24	127
uvig_386033_25	47
uvig_386033_26	190
uvig_386033_27	60
uvig_386033_28	54
uvig_386033_29	74
uvig_386033_30	80
uvig_386033_31	53
uvig_386381_2	247
uvig_386381_3	91
uvig_386381_4	85
uvig_386381_5	211
uvig_386381_6	158
uvig_386381_7	174
uvig_386381_8	141
uvig_386381_9	123
uvig_386381_10	289
uvig_386381_11	59
uvig_386381_14	71
uvig_388303_1	47
uvig_388303_2	108
uvig_388303_3	80
uvig_388303_4	198
uvig_388303_5	211
uvig_388303_8	56
uvig_388303_9	147
uvig_388303_12	74
uvig_388303_13	95
uvig_388303_14	115
uvig_388303_16	93
uvig_388303_17	262
uvig_388303_18	118
uvig_388303_19	209
uvig_388303_20	156
uvig_388303_21	83
uvig_388303_22	176
uvig_388303_23	155
uvig_388303_25	195
uvig_388303_27	118
uvig_388303_30	154
uvig_388303_32	218
uvig_388303_33	105
uvig_388303_34	134
uvig_388303_35	139
uvig_388303_37	119
uvig_388303_38	166
uvig_388303_39	72
uvig_388303_41	259
uvig_388303_45	76
uvig_388303_46	149
uvig_388303_47	124
uvig_388303_48	82
uvig_388303_49	68
uvig_388303_50	86
uvig_388303_51	154
uvig_388303_52	63
uvig_388303_53	68
uvig_388303_54	94
uvig_388303_55	125
uvig_388303_56	159
uvig_388303_58	71
uvig_388303_59	25
uvig_389121_1	259
uvig_389121_2	79
uvig_389121_3	129
uvig_389121_4	152
uvig_389121_7	218
uvig_389121_9	94
uvig_389121_10	107
uvig_389121_11	204
uvig_389121_12	153
uvig_389121_13	151
uvig_389121_15	142
uvig_389121_16	135
uvig_390157_1	85
uvig_390157_3	215
uvig_390157_4	98
uvig_390157_6	186
uvig_390157_8	107
uvig_390157_9	66
uvig_390157_10	177
uvig_390157_11	97
uvig_390157_12	57
uvig_390157_13	128
uvig_390157_14	218
uvig_390157_15	198
uvig_390157_17	76
uvig_390157_18	72
uvig_390157_19	74
uvig_390157_20	100
uvig_390157_21	98
uvig_390157_22	212
uvig_390157_23	113
uvig_390157_24	115
uvig_390157_25	68
uvig_390157_26	78
uvig_390157_27	74
uvig_390157_28	34
uvig_390157_29	216
uvig_390157_30	86
uvig_390157_31	79
uvig_390157_32	75
uvig_390157_33	52
uvig_390157_34	123
uvig_390157_35	61
uvig_390157_36	174
uvig_390157_37	261
uvig_390157_38	181
uvig_390157_39	31
uvig_392738_1	83
uvig_392738_2	139
uvig_392738_3	157
uvig_392738_4	82
uvig_392738_5	77
uvig_392738_6	157
uvig_392738_7	71
uvig_392738_8	101
uvig_392738_9	206
uvig_392738_10	277
uvig_392738_11	55
uvig_392738_13	70
uvig_392738_14	52
uvig_392738_15	81
uvig_392738_16	64
uvig_392738_17	160
uvig_392738_18	92
uvig_392738_19	60
uvig_392738_20	80
uvig_392738_22	86
uvig_396786_4	58
uvig_396786_5	77
uvig_396786_6	71
uvig_396786_7	65
uvig_396786_9	105
uvig_396786_13	96
uvig_400047_1	80
uvig_400047_3	55
uvig_400047_4	170
uvig_400047_5	70
uvig_400047_6	190
uvig_400047_10	96
uvig_400047_13	212
uvig_400047_14	138
uvig_400047_15	96
uvig_400047_17	67
uvig_400047_18	70
uvig_400047_19	68
uvig_401215_1	79
uvig_401215_2	192
uvig_401215_3	163
uvig_401215_4	73
uvig_401215_5	227
uvig_401215_7	260
uvig_401215_8	49
uvig_401215_9	198
uvig_401215_10	128
uvig_401215_11	114
uvig_401215_12	141
uvig_401215_13	270
uvig_401215_14	201
uvig_401215_15	270
uvig_401215_16	297
uvig_401215_17	284
uvig_401215_18	115
uvig_401215_19	126
uvig_401215_20	229
uvig_401215_21	182
uvig_401215_22	105
uvig_24628_1	264
uvig_24628_3	141
uvig_24628_4	279
uvig_24628_5	140
uvig_24628_6	146
uvig_24628_7	235
uvig_24628_8	182
uvig_24628_9	206
uvig_24628_10	67
uvig_24628_12	48
uvig_24628_14	55
uvig_25407_1	69
uvig_25407_2	48
uvig_25407_5	135
uvig_25407_7	240
uvig_25407_9	114
uvig_25407_11	276
uvig_26361_3	263
uvig_26361_4	33
uvig_26361_5	298
uvig_26361_6	241
uvig_26361_7	292
uvig_26361_8	39
uvig_413650_1	63
uvig_413650_2	66
uvig_413650_3	68
uvig_413650_5	289
uvig_413650_6	132
uvig_413650_7	225
uvig_413650_8	78
uvig_413650_10	101
uvig_413650_11	170
uvig_413650_12	37
uvig_413650_13	147
uvig_413650_14	216
uvig_413650_15	71
uvig_413650_16	89
uvig_413650_17	148
uvig_413650_18	210
uvig_413650_19	77
uvig_413650_22	141
uvig_413650_24	148
uvig_413650_29	122
uvig_413650_30	154
uvig_414386_6	80
uvig_414386_7	138
uvig_414386_8	102
uvig_414386_9	212
uvig_414386_10	130
uvig_416283_1	129
uvig_416283_2	270
uvig_416283_3	141
uvig_416283_4	114
uvig_416283_5	128
uvig_416283_6	198
uvig_416283_7	49
uvig_416283_8	260
uvig_416283_12	230
uvig_416283_13	214
uvig_416283_14	164
uvig_416283_15	207
uvig_416283_16	28
uvig_418142_1	55
uvig_418142_2	70
uvig_418142_3	258
uvig_418142_4	81
uvig_418142_5	59
uvig_418142_6	46
uvig_418142_7	253
uvig_418142_8	131
uvig_418142_9	61
uvig_418142_10	43
uvig_418142_11	62
uvig_418142_12	176
uvig_418142_13	87
uvig_418142_14	48
uvig_418142_15	154
uvig_418142_16	200
uvig_418142_17	171
uvig_418142_18	76
uvig_418142_19	136
uvig_418142_20	289
uvig_418142_21	192
uvig_418142_22	63
uvig_418142_23	160
uvig_418142_24	77
uvig_418142_25	215
uvig_418142_26	137
uvig_418142_27	38
uvig_418142_28	123
uvig_418142_29	63
uvig_418142_30	197
uvig_418142_31	89
uvig_418142_32	137
uvig_418142_33	189
uvig_418142_37	57
uvig_418142_38	95
uvig_418142_39	191
uvig_418142_41	109
uvig_418142_42	108
uvig_418142_43	104
uvig_418142_44	127
uvig_418142_45	127
uvig_418142_46	174
uvig_418142_47	136
uvig_418142_48	88
uvig_418142_50	259
uvig_418838_1	102
uvig_418838_2	81
uvig_418838_3	77
uvig_418838_4	85
uvig_418838_6	140
uvig_418838_7	198
uvig_418838_8	73
uvig_418838_9	71
uvig_418838_11	121
uvig_418838_13	184
uvig_418838_15	223
uvig_418838_17	53
uvig_426811_2	134
uvig_426811_3	298
uvig_426811_4	143
uvig_426811_5	254
uvig_426811_6	73
uvig_426811_7	65
uvig_426811_8	182
uvig_426811_9	80
uvig_426811_10	95
uvig_426811_11	80
uvig_426811_13	56
uvig_426811_14	130
uvig_426811_15	39
uvig_426811_16	108
uvig_426811_17	184
uvig_426811_18	158
uvig_426811_19	48
uvig_426811_21	80
uvig_426811_22	74
uvig_426811_23	54
uvig_426811_24	59
uvig_426811_25	190
uvig_426811_26	47
uvig_426811_27	127
uvig_426811_28	45
uvig_426811_29	70
uvig_426811_30	61
uvig_426811_31	53
uvig_426811_32	88
uvig_426811_33	76
uvig_426811_34	97
uvig_426811_35	78
uvig_426811_36	200
uvig_426811_37	223
uvig_426811_38	289
uvig_426811_40	73
uvig_426811_41	32
uvig_426811_42	81
uvig_426811_43	112
uvig_426811_44	81
uvig_426811_45	83
uvig_426811_46	82
uvig_426811_47	56
uvig_426811_48	144
uvig_426811_49	57
uvig_426811_50	133
uvig_426811_51	116
uvig_426811_52	54
uvig_426811_53	91
uvig_426811_54	68
uvig_426811_55	38
uvig_426811_56	77
uvig_426811_58	67
uvig_426811_59	133
uvig_426811_60	59
uvig_426811_61	78
uvig_426811_62	79
uvig_426811_63	56
uvig_426811_64	63
uvig_426811_68	208
uvig_426811_70	75
uvig_426811_71	108
uvig_426811_72	98
uvig_426811_73	112
uvig_426811_74	137
uvig_426811_75	166
uvig_426811_76	121
uvig_426811_77	98
uvig_426811_79	253
uvig_426811_82	259
uvig_427577_1	189
uvig_427577_2	75
uvig_427577_3	220
uvig_427577_4	184
uvig_427577_5	288
uvig_427577_6	227
uvig_427577_10	81
uvig_427577_12	109
uvig_427577_14	224
uvig_427577_15	111
uvig_427577_16	258
uvig_427961_2	70
uvig_427961_3	73
uvig_427961_4	139
uvig_427961_5	63
uvig_427961_6	66
uvig_427961_7	68
uvig_427961_9	289
uvig_427961_10	132
uvig_427961_11	225
uvig_427961_12	78
uvig_427961_14	101
uvig_427961_15	170
uvig_427961_16	65
uvig_427961_17	46
uvig_427961_18	47
uvig_432191_1	63
uvig_432191_2	66
uvig_432191_3	68
uvig_432191_5	289
uvig_432191_6	132
uvig_432191_7	225
uvig_432191_8	78
uvig_432191_10	101
uvig_432191_11	170
uvig_432191_12	37
uvig_432191_13	147
uvig_432191_14	216
uvig_432191_15	71
uvig_432191_16	89
uvig_432191_17	148
uvig_432191_18	210
uvig_432191_19	77
uvig_432191_22	141
uvig_432191_24	148
uvig_432191_27	154
uvig_432191_28	128
uvig_432191_29	159
uvig_432191_30	115
uvig_432191_31	186
uvig_432191_32	163
uvig_432191_34	154
uvig_432191_36	95
uvig_432191_37	142
uvig_432191_38	58
uvig_432191_40	176
uvig_432191_41	182
uvig_433285_1	87
uvig_433285_2	67
uvig_433285_3	53
uvig_433285_4	40
uvig_433285_5	74
uvig_433285_6	263
uvig_433285_7	102
uvig_433285_8	162
uvig_433285_10	41
uvig_433285_11	80
uvig_433285_12	85
uvig_433285_13	199
uvig_433285_14	192
uvig_433285_16	141
uvig_433285_18	171
uvig_433285_22	146
uvig_433285_23	126
uvig_433285_25	211
uvig_433285_27	167
uvig_433285_28	99
uvig_433285_29	99
uvig_433285_30	82
uvig_433285_31	165
uvig_433285_32	167
uvig_433285_33	92
uvig_433285_34	282
uvig_433285_35	162
uvig_433285_36	280
uvig_433285_37	270
uvig_433285_38	132
uvig_433285_39	215
uvig_433285_40	74
uvig_433285_41	143
uvig_433285_42	225
uvig_433285_45	59
uvig_433285_46	82
uvig_433285_47	80
uvig_433285_48	261
uvig_433285_49	40
uvig_433285_50	72
uvig_433285_51	207
uvig_433285_53	290
uvig_433285_54	234
uvig_433285_56	251
uvig_433285_58	275
uvig_433958_1	46
uvig_433958_2	249
uvig_433958_3	67
uvig_433958_4	34
uvig_433958_5	118
uvig_433958_8	112
uvig_433958_9	199
uvig_433958_10	160
uvig_433958_13	222
uvig_433958_14	63
uvig_433958_15	79
uvig_433958_16	197
uvig_433958_17	247
uvig_433958_18	52
uvig_433958_19	117
uvig_433958_20	49
uvig_433958_21	63
uvig_433958_22	251
uvig_433958_23	48
uvig_433958_24	128
uvig_433958_25	72
uvig_433958_26	94
uvig_433958_27	85
uvig_433958_28	75
uvig_433958_29	83
uvig_433958_30	213
uvig_433958_31	180
uvig_433958_32	103
uvig_433958_33	150
uvig_433958_34	232
uvig_433958_36	135
uvig_433958_37	120
uvig_433958_41	122
uvig_433958_42	299
uvig_433958_43	57
uvig_433958_44	131
uvig_433958_45	113
uvig_433958_46	106
uvig_433958_47	110
uvig_433958_48	197
uvig_433958_49	93
uvig_433958_50	101
uvig_433958_52	285
uvig_433958_55	125
uvig_433958_56	130
uvig_433958_57	87
uvig_433958_58	85
uvig_433958_59	142
uvig_433958_60	77
uvig_433958_61	87
uvig_433958_63	99
uvig_433958_64	198
uvig_433958_65	44
uvig_435637_1	147
uvig_435637_2	152
uvig_435637_3	119
uvig_435637_4	220
uvig_435637_5	279
uvig_435637_6	206
uvig_435637_8	72
uvig_435637_10	65
uvig_435637_11	101
uvig_435637_13	187
uvig_435637_14	242
uvig_435637_15	171
uvig_435637_16	102
uvig_435637_17	114
uvig_436340_1	78
uvig_436340_3	201
uvig_436340_4	232
uvig_436340_5	50
uvig_436340_6	123
uvig_436340_7	79
uvig_436340_8	161
uvig_436340_9	211
uvig_436340_10	43
uvig_436340_14	66
uvig_436340_15	32
uvig_436340_16	161
uvig_436340_17	78
uvig_436340_18	150
uvig_436340_19	102
uvig_436340_20	33
uvig_436340_21	178
uvig_436340_22	181
uvig_436340_23	85
uvig_436340_24	128
uvig_436340_25	60
uvig_436340_26	67
uvig_436340_28	297
uvig_436340_29	206
uvig_436340_30	157
uvig_436340_31	198
uvig_436340_32	103
uvig_436340_33	175
uvig_436340_34	89
uvig_436340_35	155
uvig_436340_36	130
uvig_436340_37	222
uvig_436340_38	224
uvig_436340_39	73
uvig_436340_40	63
uvig_436340_41	59
uvig_436340_42	220
uvig_436340_43	92
uvig_436340_44	82
uvig_436340_45	56
uvig_436340_46	64
uvig_436340_47	69
uvig_436340_48	162
uvig_436340_49	92
uvig_436340_50	141
uvig_436340_51	208
uvig_436340_52	77
uvig_436340_55	138
uvig_436340_57	148
uvig_436340_60	154
uvig_436340_61	121
uvig_436340_62	89
uvig_436340_63	154
uvig_436340_64	98
uvig_436340_65	99
uvig_436340_66	53
uvig_436701_1	217
uvig_436701_3	183
uvig_436701_6	288
uvig_436701_7	116
uvig_436701_9	118
uvig_436701_10	106
uvig_436701_11	164
uvig_436701_13	127
uvig_436701_14	100
uvig_436701_15	157
uvig_436701_16	194
uvig_436701_18	134
uvig_436701_19	119
uvig_436701_21	163
uvig_436701_22	77
uvig_436701_23	88
uvig_436701_24	107
uvig_436701_25	242
uvig_436701_26	278
uvig_436701_27	100
uvig_436746_1	41
uvig_436746_2	145
uvig_436746_3	166
uvig_436746_4	149
uvig_436746_5	210
uvig_436746_6	213
uvig_436746_7	122
uvig_436746_8	279
uvig_436746_9	38
uvig_436746_10	110
uvig_436746_12	77
uvig_436746_14	79
uvig_436746_15	218
uvig_436944_2	63
uvig_436944_3	147
uvig_436944_5	62
uvig_436944_6	107
uvig_436944_7	178
uvig_436944_8	93
uvig_436944_9	90
uvig_436944_10	121
uvig_436944_11	206
uvig_436944_12	106
uvig_436944_13	126
uvig_436944_14	110
uvig_436944_15	88
uvig_436944_17	22
uvig_439493_1	144
uvig_439493_3	154
uvig_439493_4	128
uvig_439493_5	159
uvig_439493_6	38
uvig_439493_7	191
uvig_439493_8	163
uvig_439493_9	66
uvig_439493_11	154
uvig_440553_1	69
uvig_440553_2	49
uvig_440553_3	65
uvig_440553_4	70
uvig_440553_5	47
uvig_440553_6	53
uvig_440553_7	76
uvig_440553_8	52
uvig_440553_9	54
uvig_440553_10	159
uvig_440553_12	104
uvig_440553_13	65
uvig_440553_14	100
uvig_440553_15	90
uvig_440553_16	125
uvig_440553_18	275
uvig_440553_20	223
uvig_440553_21	168
uvig_440553_22	283
uvig_440553_23	270
uvig_440553_24	117
uvig_440553_26	119
uvig_440553_27	204
uvig_440553_29	255
uvig_440553_30	254
uvig_440553_31	71
uvig_440553_32	240
uvig_440553_34	136
uvig_440553_35	278
uvig_440891_1	211
uvig_440891_2	252
uvig_440891_3	288
uvig_440891_4	71
uvig_440891_5	137
uvig_440891_6	283
uvig_440891_7	228
uvig_440891_8	249
uvig_440891_9	200
uvig_440891_10	197
uvig_440891_11	222
uvig_440891_14	127
uvig_440891_15	237
uvig_440891_17	118
uvig_440891_19	214
uvig_440891_22	128
uvig_440891_23	63
uvig_440891_24	72
uvig_440891_25	84
uvig_440891_26	71
uvig_440891_27	91
uvig_440891_28	111
uvig_440891_29	69
uvig_440891_30	145
uvig_440891_31	276
uvig_440891_32	274
uvig_441164_2	91
uvig_441164_4	126
uvig_441164_5	270
uvig_441164_6	263
uvig_441164_8	280
uvig_441164_9	162
uvig_441164_10	282
uvig_441164_11	92
uvig_441164_12	167
uvig_441164_13	165
uvig_441164_14	82
uvig_441164_15	99
uvig_441164_16	99
uvig_441164_17	167
uvig_441164_19	211
uvig_441164_21	126
uvig_441164_22	146
uvig_441164_26	171
uvig_441164_28	141
uvig_441164_30	192
uvig_441164_31	199
uvig_441164_32	85
uvig_441164_33	80
uvig_441164_34	41
uvig_441164_36	162
uvig_441164_37	102
uvig_441164_38	263
uvig_441164_39	74
uvig_441164_40	40
uvig_441164_41	53
uvig_441164_42	67
uvig_441164_43	87
uvig_441164_44	128
uvig_441164_45	215
uvig_441164_46	74
uvig_441164_47	143
uvig_441164_48	225
uvig_441164_51	59
uvig_441164_52	82
uvig_441164_53	80
uvig_441164_54	265
uvig_441164_55	40
uvig_441164_56	72
uvig_441164_58	86
uvig_443747_1	69
uvig_443747_2	36
uvig_443747_3	42
uvig_443747_4	41
uvig_443747_5	42
uvig_443747_6	56
uvig_443747_7	50
uvig_443747_8	35
uvig_443747_9	81
uvig_443747_10	44
uvig_443747_11	77
uvig_443747_13	193
uvig_443747_14	44
uvig_443747_15	34
uvig_443747_16	44
uvig_443747_17	41
uvig_443747_18	33
uvig_443747_19	107
uvig_443747_20	109
uvig_443747_21	107
uvig_443747_22	137
uvig_443747_23	40
uvig_443747_24	62
uvig_443747_25	33
uvig_443747_26	38
uvig_443747_27	93
uvig_443747_28	37
uvig_443747_29	51
uvig_443747_30	122
uvig_443747_31	38
uvig_443747_32	78
uvig_443747_33	36
uvig_443747_34	44
uvig_443747_35	36
uvig_443747_36	45
uvig_443747_37	98
uvig_443747_38	33
uvig_443747_39	41
uvig_443747_40	81
uvig_443747_41	46
uvig_443747_42	90
uvig_443747_43	103
uvig_443747_44	49
uvig_443747_45	160
uvig_443747_46	57
uvig_443747_47	73
uvig_443747_48	93
uvig_443747_49	55
uvig_443747_50	60
uvig_443747_51	117
uvig_443747_52	33
uvig_443747_53	118
uvig_443747_54	61
uvig_443747_55	167
uvig_443747_56	150
uvig_443747_57	91
uvig_443747_58	34
uvig_443747_59	39
uvig_443747_60	43
uvig_443747_61	125
uvig_443747_62	37
uvig_443747_63	50
uvig_443747_64	41
uvig_443747_65	60
uvig_443747_66	140
uvig_443747_67	148
uvig_443747_68	246
uvig_443747_69	60
uvig_443747_70	64
uvig_443747_71	49
uvig_443747_72	265
uvig_443747_73	51
uvig_443747_74	103
uvig_443747_75	53
uvig_443747_76	70
uvig_443747_77	85
uvig_443747_78	61
uvig_443747_79	172
uvig_443747_80	40
uvig_443747_81	59
uvig_443747_82	50
uvig_443747_83	48
uvig_443747_84	90
uvig_443747_85	166
uvig_443747_86	31
uvig_443747_87	46
uvig_443747_88	40
uvig_443747_89	44
uvig_443747_90	74
uvig_443747_91	44
uvig_443747_92	35
uvig_443747_93	63
uvig_443747_94	113
uvig_443747_95	69
uvig_443747_96	37
uvig_443747_97	35
uvig_443747_98	31
uvig_443747_99	37
uvig_443747_100	78
uvig_443747_101	41
uvig_443747_102	34
uvig_443747_103	37
uvig_443747_104	78
uvig_443747_105	42
uvig_443747_106	146
uvig_443747_107	41
uvig_443747_108	55
uvig_443747_109	41
uvig_443747_110	61
uvig_443747_111	48
uvig_443747_112	31
uvig_443747_113	61
uvig_443747_114	68
uvig_443747_115	81
uvig_443747_116	102
uvig_443747_117	66
uvig_443747_118	42
uvig_443747_119	41
uvig_443747_120	40
uvig_443747_121	36
uvig_443747_122	66
uvig_443747_123	61
uvig_443747_124	47
uvig_443747_125	56
uvig_443747_126	61
uvig_443747_127	126
uvig_443747_128	82
uvig_443747_129	49
uvig_443747_130	79
uvig_443747_131	57
uvig_443747_132	55
uvig_443747_133	126
uvig_443747_134	112
uvig_443747_135	49
uvig_443747_136	33
uvig_443747_137	231
uvig_443747_138	56
uvig_443747_139	35
uvig_443747_140	43
uvig_443747_141	38
uvig_443747_142	29
uvig_443747_143	40
uvig_443747_144	38
uvig_443747_145	69
uvig_443747_146	76
uvig_443747_147	70
uvig_443747_148	63
uvig_443747_149	70
uvig_443747_150	58
uvig_443747_151	180
uvig_443747_152	69
uvig_443747_154	70
uvig_443747_155	79
uvig_443747_156	296
uvig_443747_157	158
uvig_443747_158	124
uvig_443747_159	166
uvig_443747_160	121
uvig_443747_161	72
uvig_443747_162	56
uvig_443747_163	205
uvig_443747_164	71
uvig_443747_165	47
uvig_443747_166	77
uvig_443747_167	54
uvig_443747_168	232
uvig_443747_169	130
uvig_443747_171	274
uvig_443747_172	114
uvig_443747_173	108
uvig_443747_174	120
uvig_443747_175	229
uvig_443747_176	104
uvig_443747_178	152
uvig_443747_179	164
uvig_443747_180	89
uvig_443747_182	136
uvig_443747_183	89
uvig_443747_184	82
uvig_443747_185	163
uvig_443747_186	71
uvig_443747_187	131
uvig_443747_188	56
uvig_443747_189	158
uvig_443747_190	87
uvig_443747_191	163
uvig_443747_194	264
uvig_443747_195	78
uvig_443747_196	206
uvig_443747_197	94
uvig_443747_198	88
uvig_443747_199	104
uvig_443747_200	196
uvig_443747_202	104
uvig_443747_203	214
uvig_443747_204	117
uvig_443747_206	178
uvig_443747_207	81
uvig_443747_208	62
uvig_443747_209	169
uvig_443747_211	256
uvig_443747_212	196
uvig_443747_213	251
uvig_443747_215	203
uvig_443747_217	101
uvig_443747_219	112
uvig_443747_220	89
uvig_443747_221	110
uvig_443747_222	144
uvig_443747_223	89
uvig_443747_224	105
uvig_443747_225	59
uvig_443747_226	71
uvig_443747_227	137
uvig_443747_228	108
uvig_443747_229	52
uvig_443747_230	269
uvig_443747_231	164
uvig_443747_232	280
uvig_443747_233	62
uvig_443747_234	280
uvig_443747_235	167
uvig_443747_236	75
uvig_443747_237	52
uvig_443747_238	31
uvig_443747_239	74
uvig_443747_240	60
uvig_443747_241	66
uvig_443747_242	142
uvig_443747_243	127
uvig_443747_244	122
uvig_443747_245	67
uvig_443747_246	112
uvig_443747_247	158
uvig_443747_248	51
uvig_443747_249	73
uvig_443747_250	122
uvig_443747_254	109
uvig_443747_255	208
uvig_443747_256	85
uvig_443747_257	79
uvig_443747_258	134
uvig_443747_259	99
uvig_443747_260	120
uvig_443747_261	125
uvig_443747_262	37
uvig_443747_263	112
uvig_443747_264	53
uvig_443747_265	161
uvig_443747_266	43
uvig_443747_267	81
uvig_443747_268	76
uvig_443747_269	131
uvig_443747_270	72
uvig_443747_271	73
uvig_443747_272	145
uvig_443747_273	145
uvig_443747_274	72
uvig_443747_275	98
uvig_443747_276	56
uvig_443747_277	70
uvig_443747_278	119
uvig_443747_279	129
uvig_443747_280	57
uvig_443747_281	116
uvig_443747_282	69
uvig_443747_283	171
uvig_443747_284	131
uvig_443747_285	132
uvig_443747_286	119
uvig_443747_287	56
uvig_443747_288	124
uvig_443747_289	153
uvig_443747_290	154
uvig_443747_291	99
uvig_443747_292	83
uvig_443747_293	124
uvig_443747_294	60
uvig_443747_295	73
uvig_443747_296	76
uvig_443747_297	137
uvig_443747_298	68
uvig_443747_299	69
uvig_443747_300	70
uvig_443747_301	93
uvig_443747_302	53
uvig_448159_1	46
uvig_448159_2	90
uvig_448159_3	270
uvig_448159_4	65
uvig_448159_5	121
uvig_448159_6	71
uvig_448159_7	201
uvig_448159_8	132
uvig_448159_9	158
uvig_448159_11	145
uvig_448159_13	166
uvig_448159_14	88
uvig_448159_15	38
uvig_448159_16	123
uvig_448159_17	49
uvig_448159_18	186
uvig_451553_1	148
uvig_451553_2	212
uvig_451553_4	208
uvig_451553_5	87
uvig_451553_6	62
uvig_451553_7	68
uvig_451553_8	73
uvig_451553_9	71
uvig_451553_10	199
uvig_451553_11	93
uvig_451553_12	233
uvig_451553_13	69
uvig_451553_14	114
uvig_451553_15	81
uvig_451553_16	251
uvig_451553_17	49
uvig_451553_18	136
uvig_451553_19	122
uvig_451553_20	41
uvig_451553_21	117
uvig_451553_22	76
uvig_451553_23	143
uvig_451553_24	211
uvig_451553_25	72
uvig_451553_26	131
uvig_451553_27	112
uvig_451553_28	49
uvig_451553_29	238
